amenity_id,station_id,type,icon,map_id
4,8250,Car Care,https://d3orevttu06iqr.cloudfront.net/amenities_icons/car+care+(1).png,12094
1,8277,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12097
2,8277,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,12098
6,8277,Wifi,https://d3orevttu06iqr.cloudfront.net/amenities_icons/wifi+.png,12099
3,8277,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,12100
1,8282,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12101
1,8283,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12102
1,8286,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12103
2,8286,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,12104
3,8286,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,12105
6,8286,Wifi,https://d3orevttu06iqr.cloudfront.net/amenities_icons/wifi+.png,12106
1,8287,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12107
6,8287,Wifi,https://d3orevttu06iqr.cloudfront.net/amenities_icons/wifi+.png,12108
1,8289,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12109
2,8289,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,12110
1,8312,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12111
2,8312,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,12112
6,8312,Wifi,https://d3orevttu06iqr.cloudfront.net/amenities_icons/wifi+.png,12113
5,8312,Lodging,https://d3orevttu06iqr.cloudfront.net/amenities_icons/lodging.png,12114
1,8315,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12119
2,8315,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,12120
6,8315,Wifi,https://d3orevttu06iqr.cloudfront.net/amenities_icons/wifi+.png,12121
5,8317,Lodging,https://d3orevttu06iqr.cloudfront.net/amenities_icons/lodging.png,12122
1,8317,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12123
1,8327,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12124
2,8327,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,12125
6,8327,Wifi,https://d3orevttu06iqr.cloudfront.net/amenities_icons/wifi+.png,12126
1,8333,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12127
2,8333,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,12128
3,8333,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,12129
4,8333,Car Care,https://d3orevttu06iqr.cloudfront.net/amenities_icons/car+care+(1).png,12130
5,8333,Lodging,https://d3orevttu06iqr.cloudfront.net/amenities_icons/lodging.png,12131
6,8333,Wifi,https://d3orevttu06iqr.cloudfront.net/amenities_icons/wifi+.png,12132
1,8337,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12133
1,8341,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12135
2,8341,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,12136
3,8341,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,12137
1,8344,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12138
2,8344,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,12139
3,8344,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,12140
6,8344,Wifi,https://d3orevttu06iqr.cloudfront.net/amenities_icons/wifi+.png,12141
5,8344,Lodging,https://d3orevttu06iqr.cloudfront.net/amenities_icons/lodging.png,12142
2,8360,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,13257
5,8439,Lodging,https://d3orevttu06iqr.cloudfront.net/amenities_icons/lodging.png,12143
1,8440,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12144
2,8440,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,12145
3,8440,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,12146
5,8440,Lodging,https://d3orevttu06iqr.cloudfront.net/amenities_icons/lodging.png,12147
6,8440,Wifi,https://d3orevttu06iqr.cloudfront.net/amenities_icons/wifi+.png,12148
2,8550,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,13280
2,8559,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,13266
1,8567,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12153
3,8567,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,12154
6,8567,Wifi,https://d3orevttu06iqr.cloudfront.net/amenities_icons/wifi+.png,12155
2,8567,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,13328
5,8567,Lodging,https://d3orevttu06iqr.cloudfront.net/amenities_icons/lodging.png,13329
2,8585,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,12152
2,8688,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,13273
1,8734,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12159
1,8735,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12160
1,8756,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12163
6,8756,Wifi,https://d3orevttu06iqr.cloudfront.net/amenities_icons/wifi+.png,12164
2,8870,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,12166
1,8895,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12167
1,8995,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12171
2,8995,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,12172
1,8999,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12173
2,9077,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,13262
2,9085,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,13256
1,9158,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12489
6,9158,Wifi,https://d3orevttu06iqr.cloudfront.net/amenities_icons/wifi+.png,12490
2,9365,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,12492
6,9366,Wifi,https://d3orevttu06iqr.cloudfront.net/amenities_icons/wifi+.png,12493
2,9368,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,13277
6,9369,Wifi,https://d3orevttu06iqr.cloudfront.net/amenities_icons/wifi+.png,12494
6,9370,Wifi,https://d3orevttu06iqr.cloudfront.net/amenities_icons/wifi+.png,12495
6,9371,Wifi,https://d3orevttu06iqr.cloudfront.net/amenities_icons/wifi+.png,12496
2,9379,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,12497
2,9419,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,13251
1,9420,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12537
5,9420,Lodging,https://d3orevttu06iqr.cloudfront.net/amenities_icons/lodging.png,12538
6,9420,Wifi,https://d3orevttu06iqr.cloudfront.net/amenities_icons/wifi+.png,12539
2,9420,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,12540
1,9451,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12547
2,9451,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,12548
5,9451,Lodging,https://d3orevttu06iqr.cloudfront.net/amenities_icons/lodging.png,12549
6,9451,Wifi,https://d3orevttu06iqr.cloudfront.net/amenities_icons/wifi+.png,12550
3,9451,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,12551
1,9492,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12553
5,9492,Lodging,https://d3orevttu06iqr.cloudfront.net/amenities_icons/lodging.png,12554
2,9507,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,13254
1,9608,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12913
2,9608,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,12914
3,9608,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,12915
5,9608,Lodging,https://d3orevttu06iqr.cloudfront.net/amenities_icons/lodging.png,12916
1,9619,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12620
5,9619,Lodging,https://d3orevttu06iqr.cloudfront.net/amenities_icons/lodging.png,12621
6,9619,Wifi,https://d3orevttu06iqr.cloudfront.net/amenities_icons/wifi+.png,12622
2,9628,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,13288
1,9715,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12625
1,9716,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12626
1,9717,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12627
1,9719,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12628
1,9720,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12629
1,9721,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12630
1,9732,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12631
1,9733,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12632
1,9908,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12657
6,9908,Wifi,https://d3orevttu06iqr.cloudfront.net/amenities_icons/wifi+.png,12658
3,9908,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,12659
1,9914,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12660
6,9914,Wifi,https://d3orevttu06iqr.cloudfront.net/amenities_icons/wifi+.png,12661
3,9914,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,12662
1,9915,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12663
6,9915,Wifi,https://d3orevttu06iqr.cloudfront.net/amenities_icons/wifi+.png,12664
2,9918,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,12665
1,9918,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12666
5,9918,Lodging,https://d3orevttu06iqr.cloudfront.net/amenities_icons/lodging.png,12667
1,9928,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12672
1,9929,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12673
